time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_real, y_real, z_real
23.090000, 0.015689, -1.389258, 0.017374, 13.858626, 0.000186, -0.000137, 0.006247, -1.565904, -181.162567, -43.872898, -181.162567, -43.872898, 1.029240
23.123000, 0.015497, -1.393762, 0.017461, 13.905088, 0.000210, -0.000137, 0.006268, -1.565883, -181.160263, -44.336033, -181.160263, -44.336033, 1.029243
23.156000, 0.015595, -1.401819, 0.017869, 13.951822, 0.000189, -0.000137, 0.006290, -1.565862, -181.157959, -44.800732, -181.157959, -44.800732, 1.029246
23.189000, 0.015954, -1.406982, 0.018313, 13.998729, 0.000213, -0.000138, 0.006312, -1.565841, -181.155655, -45.266987, -181.155655, -45.266987, 1.029249
23.222000, 0.015877, -1.409802, 0.018143, 14.045725, 0.000200, -0.000138, 0.006334, -1.565820, -181.153320, -45.734802, -181.153320, -45.734802, 1.029252
23.255000, 0.016330, -1.417859, 0.018709, 14.092992, 0.000224, -0.000140, 0.006357, -1.565798, -181.150970, -46.204193, -181.150970, -46.204193, 1.029255
23.288000, 0.016563, -1.421594, 0.018899, 14.140383, 0.000209, -0.000141, 0.006381, -1.565776, -181.148590, -46.675163, -181.148590, -46.675163, 1.029258
23.321000, 0.016233, -1.424158, 0.018627, 14.187861, 0.000189, -0.000141, 0.006403, -1.565754, -181.146194, -47.147713, -181.146194, -47.147713, 1.029261
23.354000, 0.016478, -1.430456, 0.018884, 14.235546, 0.000213, -0.000141, 0.006426, -1.565732, -181.143768, -47.621853, -181.143768, -47.621853, 1.029265
23.387000, 0.016399, -1.432654, 0.018759, 14.283305, 0.000193, -0.000141, 0.006448, -1.565711, -181.141342, -48.097588, -181.141342, -48.097588, 1.029268
23.420000, 0.016733, -1.435913, 0.018587, 14.331178, 0.000217, -0.000142, 0.006470, -1.565689, -181.138901, -48.574909, -181.138901, -48.574909, 1.029271
23.453000, 0.016493, -1.442029, 0.018587, 14.379248, 0.000201, -0.000143, 0.006491, -1.565668, -181.136444, -49.053841, -181.136444, -49.053841, 1.029273
23.486000, 0.017566, -1.448108, 0.018997, 14.427525, 0.000227, -0.000144, 0.006513, -1.565645, -181.133942, -49.534374, -181.133942, -49.534374, 1.029277
23.519000, 0.017241, -1.452209, 0.019193, 14.475937, 0.000205, -0.000145, 0.006536, -1.565622, -181.131439, -50.016521, -181.131439, -50.016521, 1.029280
23.552000, 0.017454, -1.455798, 0.019074, 14.524467, 0.000227, -0.000146, 0.006558, -1.565599, -181.128922, -50.500282, -181.128922, -50.500282, 1.029283
23.585000, 0.018135, -1.458691, 0.019052, 14.573099, 0.000212, -0.000148, 0.006580, -1.565575, -181.126389, -50.985664, -181.126389, -50.985664, 1.029286
23.618000, 0.017353, -1.465759, 0.019215, 14.621960, 0.000193, -0.000148, 0.006601, -1.565553, -181.123825, -51.472675, -181.123825, -51.472675, 1.029289
23.651000, 0.017899, -1.472278, 0.019741, 14.671044, 0.000217, -0.000149, 0.006624, -1.565530, -181.121231, -51.961327, -181.121231, -51.961327, 1.029292
23.684000, 0.017390, -1.477588, 0.019949, 14.720304, 0.000196, -0.000149, 0.006647, -1.565508, -181.118622, -52.451614, -181.118622, -52.451614, 1.029295
23.717000, 0.017579, -1.481360, 0.020200, 14.769687, 0.000217, -0.000150, 0.006670, -1.565486, -181.116013, -52.943542, -181.116013, -52.943542, 1.029298
23.750000, 0.017718, -1.485278, 0.020084, 14.819201, 0.000202, -0.000151, 0.006693, -1.565464, -181.113373, -53.437126, -181.113373, -53.437126, 1.029301
23.783000, 0.018167, -1.492273, 0.020252, 14.868950, 0.000225, -0.000152, 0.006716, -1.565441, -181.110718, -53.932362, -181.110718, -53.932362, 1.029305
23.816000, 0.018326, -1.499194, 0.020848, 14.918929, 0.000208, -0.000153, 0.006740, -1.565418, -181.108017, -54.429260, -181.108017, -54.429260, 1.029308
23.849000, 0.018821, -1.503735, 0.021111, 14.969061, 0.000225, -0.000154, 0.006765, -1.565394, -181.105331, -54.927837, -181.105331, -54.927837, 1.029311
23.882000, 0.018513, -1.507910, 0.020998, 15.019331, 0.000210, -0.000155, 0.006789, -1.565371, -181.102615, -55.428082, -181.102615, -55.428082, 1.029315
23.915000, 0.019155, -1.509265, 0.020918, 15.069644, 0.000232, -0.000157, 0.006812, -1.565347, -181.099884, -55.930004, -181.099884, -55.930004, 1.029318
23.948000, 0.019196, -1.513110, 0.020583, 15.120089, 0.000216, -0.000158, 0.006835, -1.565323, -181.097092, -56.433601, -181.097092, -56.433601, 1.029321
23.981000, 0.018739, -1.520251, 0.020701, 15.170770, 0.000190, -0.000158, 0.006858, -1.565300, -181.094315, -56.938889, -181.094315, -56.938889, 1.029324
24.014000, 0.018806, -1.524829, 0.021019, 15.221603, 0.000214, -0.000158, 0.006881, -1.565277, -181.091507, -57.445877, -181.091507, -57.445877, 1.029327
24.047000, 0.018584, -1.531348, 0.021244, 15.272655, 0.000194, -0.000159, 0.006904, -1.565255, -181.088684, -57.954559, -181.088684, -57.954559, 1.029330
24.080000, 0.018660, -1.537683, 0.021632, 15.323916, 0.000218, -0.000159, 0.006928, -1.565233, -181.085831, -58.464951, -181.085831, -58.464951, 1.029334
24.113000, 0.018945, -1.542077, 0.021957, 15.375327, 0.000199, -0.000160, 0.006953, -1.565211, -181.082977, -58.977058, -181.082977, -58.977058, 1.029337
24.146000, 0.018958, -1.546838, 0.021900, 15.426893, 0.000224, -0.000161, 0.006977, -1.565188, -181.080078, -59.490879, -181.080078, -59.490879, 1.029341
24.179000, 0.019449, -1.552991, 0.022295, 15.478668, 0.000204, -0.000161, 0.007001, -1.565165, -181.077164, -60.006424, -181.077164, -60.006424, 1.029344
24.212000, 0.019589, -1.555298, 0.021998, 15.530519, 0.000225, -0.000162, 0.007025, -1.565142, -181.074234, -60.523693, -181.074234, -60.523693, 1.029347
24.245000, 0.019803, -1.560534, 0.022221, 15.582542, 0.000207, -0.000163, 0.007049, -1.565118, -181.071289, -61.042706, -181.071289, -61.042706, 1.029351
24.278000, 0.019880, -1.566028, 0.022223, 15.634749, 0.000230, -0.000164, 0.007073, -1.565095, -181.068298, -61.563446, -181.068298, -61.563446, 1.029354
24.311000, 0.020251, -1.574011, 0.022748, 15.687225, 0.000209, -0.000165, 0.007098, -1.565071, -181.065292, -62.085941, -181.065292, -62.085941, 1.029357
24.344000, 0.020625, -1.576977, 0.022621, 15.739797, 0.000228, -0.000166, 0.007122, -1.565047, -181.062286, -62.610184, -181.062286, -62.610184, 1.029361
24.377000, 0.020460, -1.583825, 0.023141, 15.792598, 0.000212, -0.000167, 0.007147, -1.565022, -181.059235, -63.136189, -181.059235, -63.136189, 1.029364
24.410000, 0.020872, -1.588110, 0.023139, 15.845543, 0.000230, -0.000168, 0.007172, -1.564998, -181.056168, -63.663960, -181.056168, -63.663960, 1.029367
24.443000, 0.020902, -1.594372, 0.023433, 15.898696, 0.000211, -0.000169, 0.007197, -1.564973, -181.053055, -64.193489, -181.053055, -64.193489, 1.029371
24.476000, 0.021099, -1.600232, 0.023670, 15.952045, 0.000227, -0.000170, 0.007222, -1.564949, -181.049957, -64.724800, -181.049957, -64.724800, 1.029374
24.509000, 0.021116, -1.604223, 0.023722, 16.005527, 0.000210, -0.000172, 0.007248, -1.564924, -181.046829, -65.257896, -181.046829, -65.257896, 1.029378
24.542000, 0.021218, -1.608362, 0.023662, 16.059147, 0.000232, -0.000173, 0.007273, -1.564900, -181.043671, -65.792778, -181.043671, -65.792778, 1.029381
24.575000, 0.021456, -1.615649, 0.023968, 16.113008, 0.000213, -0.000174, 0.007298, -1.564875, -181.040466, -66.329460, -181.040466, -66.329460, 1.029385
24.608000, 0.021371, -1.622058, 0.024269, 16.167082, 0.000228, -0.000175, 0.007324, -1.564851, -181.037262, -66.867928, -181.037262, -66.867928, 1.029388
24.641000, 0.021625, -1.627075, 0.024564, 16.221329, 0.000210, -0.000176, 0.007349, -1.564827, -181.034042, -67.408211, -181.034042, -67.408211, 1.029392
24.674000, 0.021665, -1.630188, 0.024497, 16.275677, 0.000231, -0.000177, 0.007375, -1.564802, -181.030792, -67.950310, -181.030792, -67.950310, 1.029395
24.707000, 0.021767, -1.633850, 0.024256, 16.330145, 0.000213, -0.000178, 0.007400, -1.564778, -181.027512, -68.494209, -181.027512, -68.494209, 1.029399
24.740000, 0.022205, -1.639746, 0.024265, 16.384811, 0.000232, -0.000179, 0.007425, -1.564753, -181.024200, -69.039940, -181.024200, -69.039940, 1.029402
24.773000, 0.022002, -1.646155, 0.024629, 16.439692, 0.000211, -0.000181, 0.007450, -1.564728, -181.020874, -69.587502, -181.020874, -69.587502, 1.029405
24.806000, 0.022459, -1.649743, 0.024561, 16.494690, 0.000231, -0.000182, 0.007475, -1.564703, -181.017517, -70.136879, -181.017517, -70.136879, 1.029409
24.839000, 0.022228, -1.656335, 0.024812, 16.549911, 0.000210, -0.000182, 0.007500, -1.564679, -181.014160, -70.688103, -181.014160, -70.688103, 1.029412
24.872000, 0.022694, -1.666076, 0.025561, 16.605455, 0.000233, -0.000184, 0.007526, -1.564653, -181.010742, -71.241180, -181.010742, -71.241180, 1.029416
24.905000, 0.022541, -1.671167, 0.025985, 16.661169, 0.000211, -0.000184, 0.007553, -1.564629, -181.007324, -71.796104, -181.007324, -71.796104, 1.029419
24.938000, 0.022871, -1.677392, 0.026421, 16.717089, 0.000232, -0.000185, 0.007580, -1.564604, -181.003876, -72.352905, -181.003876, -72.352905, 1.029423
24.971000, 0.022616, -1.680725, 0.026238, 16.773123, 0.000213, -0.000186, 0.007607, -1.564580, -181.000412, -72.911568, -181.000412, -72.911568, 1.029427
25.004000, 0.023504, -1.689331, 0.026695, 16.829443, 0.000235, -0.000187, 0.007634, -1.564554, -180.996887, -73.472099, -180.996887, -73.472099, 1.029431
25.037000, 0.022952, -1.693432, 0.026880, 16.885899, 0.000211, -0.000188, 0.007662, -1.564530, -180.993378, -74.034523, -180.993378, -74.034523, 1.029434
25.070000, 0.023570, -1.696618, 0.026574, 16.942461, 0.000235, -0.000190, 0.007689, -1.564504, -180.989822, -74.598824, -180.989822, -74.598824, 1.029438
25.103000, 0.024374, -1.704309, 0.026906, 16.999285, 0.000253, -0.000192, 0.007716, -1.564477, -180.986252, -75.165016, -180.986252, -75.165016, 1.029442
25.136000, 0.024729, -1.707458, 0.026778, 17.056208, 0.000234, -0.000193, 0.007742, -1.564450, -180.982635, -75.733109, -180.982635, -75.733109, 1.029445
25.169000, 0.025504, -1.713501, 0.026794, 17.113337, 0.000250, -0.000195, 0.007769, -1.564421, -180.979004, -76.303101, -180.979004, -76.303101, 1.029449
25.202000, 0.025079, -1.718554, 0.026923, 17.170628, 0.000228, -0.000197, 0.007795, -1.564394, -180.975342, -76.875000, -180.975342, -76.875000, 1.029452
25.235000, 0.025422, -1.723425, 0.027052, 17.228085, 0.000246, -0.000199, 0.007821, -1.564366, -180.971649, -77.448822, -180.971649, -77.448822, 1.029456
25.268000, 0.025446, -1.731518, 0.027392, 17.285810, 0.000223, -0.000200, 0.007848, -1.564339, -180.967926, -78.024559, -180.967926, -78.024559, 1.029460
25.301000, 0.025432, -1.738440, 0.027849, 17.343771, 0.000239, -0.000202, 0.007875, -1.564311, -180.964172, -78.602226, -180.964172, -78.602226, 1.029464
25.334000, 0.024849, -1.744336, 0.028302, 17.401924, 0.000216, -0.000203, 0.007903, -1.564285, -180.960403, -79.181831, -180.960403, -79.181831, 1.029467
25.367000, 0.025303, -1.747412, 0.028174, 17.460182, 0.000235, -0.000205, 0.007931, -1.564259, -180.956619, -79.763382, -180.956619, -79.763382, 1.029471
25.400000, 0.026061, -1.753198, 0.028127, 17.518629, 0.000254, -0.000207, 0.007958, -1.564231, -180.952774, -80.346878, -180.952774, -80.346878, 1.029475
25.433000, 0.026122, -1.761987, 0.028670, 17.577374, 0.000231, -0.000208, 0.007985, -1.564203, -180.948929, -80.932327, -180.948929, -80.932327, 1.029478
25.466000, 0.026594, -1.766089, 0.028928, 17.636255, 0.000249, -0.000210, 0.008013, -1.564175, -180.945038, -81.519737, -180.945038, -81.519737, 1.029482
25.499000, 0.026450, -1.772314, 0.029076, 17.695343, 0.000226, -0.000212, 0.008042, -1.564147, -180.941116, -82.109108, -180.941116, -82.109108, 1.029486
25.532000, 0.026549, -1.777258, 0.029151, 17.754595, 0.000242, -0.000213, 0.008069, -1.564120, -180.937164, -82.700455, -180.937164, -82.700455, 1.029490
25.565000, 0.026363, -1.782385, 0.029037, 17.814016, 0.000218, -0.000214, 0.008097, -1.564093, -180.933197, -83.293785, -180.933197, -83.293785, 1.029494
25.598000, 0.026254, -1.789709, 0.029514, 17.873684, 0.000237, -0.000215, 0.008125, -1.564066, -180.929199, -83.889107, -180.929199, -83.889107, 1.029497
25.631000, 0.027327, -1.796814, 0.029994, 17.933592, 0.000254, -0.000217, 0.008153, -1.564038, -180.925156, -84.486427, -180.925156, -84.486427, 1.029501
25.664000, 0.027172, -1.801721, 0.030071, 17.993658, 0.000231, -0.000218, 0.008182, -1.564010, -180.921097, -85.085739, -180.921097, -85.085739, 1.029505
25.697000, 0.027476, -1.807947, 0.030226, 18.053932, 0.000247, -0.000220, 0.008210, -1.563982, -180.917007, -85.687065, -180.917007, -85.687065, 1.029509
25.730000, 0.027456, -1.813659, 0.030441, 18.114401, 0.000226, -0.000221, 0.008239, -1.563954, -180.912888, -86.290405, -180.912888, -86.290405, 1.029513
25.763000, 0.027509, -1.821094, 0.030867, 18.175112, 0.000243, -0.000222, 0.008268, -1.563927, -180.908722, -86.895760, -180.908722, -86.895760, 1.029517
25.796000, 0.026949, -1.763122, 0.025209, 18.233892, 0.000219, -0.000223, 0.008288, -1.563899, -180.904541, -87.503105, -180.904541, -87.503105, 1.029519
25.829000, 0.025130, -1.472790, -0.014406, 18.282988, 0.000237, -0.000224, 0.008239, -1.563872, -180.900330, -88.112129, -180.900330, -88.112129, 1.029512
25.862000, 0.024001, -1.011951, -0.092018, 18.316698, 0.000254, -0.000226, 0.008056, -1.563841, -180.896088, -88.722313, -180.896088, -88.722313, 1.029485
25.895000, 0.021200, -0.391882, -0.206419, 18.329710, 0.000229, -0.000227, 0.007675, -1.563808, -180.891815, -89.332977, -180.891815, -89.332977, 1.029430
25.928000, 0.019248, 0.229834, -0.333065, 18.321974, 0.000239, -0.000229, 0.007073, -1.563770, -180.887558, -89.943390, -180.887558, -89.943390, 1.029344
25.961000, 0.016628, 0.773401, -0.447473, 18.296095, 0.000212, -0.000231, 0.006267, -1.563729, -180.883255, -90.552925, -180.883255, -90.552925, 1.029230
25.994000, 0.015878, 1.191833, -0.530970, 18.256271, 0.000217, -0.000233, 0.005311, -1.563685, -180.878967, -91.161148, -180.878967, -91.161148, 1.029095
26.027000, 0.015563, 1.494250, -0.578643, 18.206377, 0.000222, -0.000237, 0.004267, -1.563637, -180.874664, -91.767715, -180.874664, -91.767715, 1.028949
26.060000, 0.014450, 1.692297, -0.591926, 18.149897, 0.000184, -0.000240, 0.003193, -1.563588, -180.870346, -92.372414, -180.870346, -92.372414, 1.028800
26.093000, 0.014282, 1.800476, -0.576160, 18.089838, 0.000183, -0.000244, 0.002142, -1.563538, -180.865997, -92.975151, -180.865997, -92.975151, 1.028654
26.126000, 0.012917, 1.835046, -0.538304, 18.028645, 0.000136, -0.000248, 0.001154, -1.563490, -180.861649, -93.575897, -180.861649, -93.575897, 1.028518
26.159000, 0.011728, 1.806994, -0.484163, 17.968405, 0.000132, -0.000252, 0.000259, -1.563443, -180.857315, -94.174683, -180.857315, -94.174683, 1.028395
26.192000, 0.011376, 1.732910, -0.420300, 17.910648, 0.000133, -0.000257, -0.000522, -1.563398, -180.852966, -94.771606, -180.852966, -94.771606, 1.028288
26.225000, 0.010277, 1.623889, -0.350678, 17.856535, 0.000093, -0.000261, -0.001178, -1.563357, -180.848587, -95.366783, -180.848587, -95.366783, 1.028198
26.258000, 0.009277, 1.492676, -0.280784, 17.806793, 0.000092, -0.000265, -0.001707, -1.563319, -180.844208, -95.960358, -180.844208, -95.960358, 1.028126
26.291000, 0.007760, 1.349743, -0.213112, 17.761816, 0.000054, -0.000266, -0.002111, -1.563285, -180.839844, -96.552475, -180.839844, -96.552475, 1.028071
26.324000, 0.007084, 1.209045, -0.150927, 17.721531, 0.000066, -0.000267, -0.002400, -1.563255, -180.835464, -97.143295, -180.835464, -97.143295, 1.028032
26.357000, 0.005780, 1.074756, -0.096048, 17.685717, 0.000035, -0.000266, -0.002586, -1.563229, -180.831055, -97.732979, -180.831055, -97.732979, 1.028007
26.390000, 0.004608, 0.955591, -0.049434, 17.653870, 0.000048, -0.000264, -0.002684, -1.563206, -180.826614, -98.321617, -180.826614, -98.321617, 1.027994
26.423000, 0.003700, 0.858069, -0.012060, 17.625273, 0.000017, -0.000259, -0.002711, -1.563187, -180.822220, -98.909332, -180.822220, -98.909332, 1.027990
26.456000, 0.003099, 0.783911, 0.015061, 17.599142, 0.000041, -0.000255, -0.002687, -1.563170, -180.817810, -99.496178, -180.817810, -99.496178, 1.027995
26.489000, 0.002940, 0.731103, 0.033979, 17.574768, 0.000065, -0.000250, -0.002626, -1.563154, -180.813354, -100.082245, -180.813354, -100.082245, 1.028004
26.522000, 0.002892, 0.697485, 0.044741, 17.551517, 0.000042, -0.000243, -0.002545, -1.563138, -180.808899, -100.667534, -180.808899, -100.667534, 1.028016
26.555000, 0.002907, 0.684485, 0.049077, 17.528698, 0.000063, -0.000236, -0.002454, -1.563123, -180.804443, -101.252060, -180.804443, -101.252060, 1.028029
26.588000, 0.002456, 0.687488, 0.048121, 17.505779, 0.000045, -0.000228, -0.002366, -1.563108, -180.800003, -101.835831, -180.800003, -101.835831, 1.028041
26.621000, 0.002739, 0.700928, 0.042723, 17.482414, 0.000073, -0.000221, -0.002288, -1.563092, -180.795547, -102.418808, -180.795547, -102.418808, 1.028053
26.654000, 0.002835, 0.721985, 0.035407, 17.458347, 0.000057, -0.000213, -0.002223, -1.563076, -180.791077, -103.000992, -180.791077, -103.000992, 1.028063
26.687000, 0.003188, 0.749927, 0.026460, 17.433348, 0.000083, -0.000206, -0.002176, -1.563059, -180.786575, -103.582344, -180.786575, -103.582344, 1.028069
26.720000, 0.002848, 0.778454, 0.017270, 17.407400, 0.000061, -0.000199, -0.002146, -1.563042, -180.782104, -104.162811, -180.782104, -104.162811, 1.028074
26.753000, 0.003187, 0.807458, 0.008120, 17.380486, 0.000090, -0.000192, -0.002134, -1.563024, -180.777618, -104.742378, -180.777618, -104.742378, 1.028076
26.786000, 0.004639, 0.832434, 0.000390, 17.352741, 0.000115, -0.000188, -0.002136, -1.563003, -180.773117, -105.321014, -180.773117, -105.321014, 1.028075
26.819000, 0.005032, 0.852942, -0.005929, 17.324312, 0.000097, -0.000184, -0.002151, -1.562980, -180.768631, -105.898697, -180.768631, -105.898697, 1.028074
26.852000, 0.005626, 0.870886, -0.010286, 17.295286, 0.000122, -0.000181, -0.002175, -1.562956, -180.764130, -106.475418, -180.764130, -106.475418, 1.028070
26.885000, 0.005938, 0.884729, -0.013802, 17.265797, 0.000103, -0.000178, -0.002205, -1.562931, -180.759628, -107.051140, -180.759628, -107.051140, 1.028066
26.918000, 0.006500, 0.894067, -0.015655, 17.236000, 0.000128, -0.000177, -0.002239, -1.562905, -180.755112, -107.625885, -180.755112, -107.625885, 1.028061
26.951000, 0.006899, 0.899927, -0.016131, 17.206007, 0.000107, -0.000176, -0.002274, -1.562878, -180.750580, -108.199623, -180.750580, -108.199623, 1.028057
26.984000, 0.006871, 0.901025, -0.015516, 17.175976, 0.000128, -0.000176, -0.002308, -1.562851, -180.746048, -108.772369, -180.746048, -108.772369, 1.028052
27.017000, 0.006734, 0.900659, -0.014360, 17.145958, 0.000107, -0.000176, -0.002340, -1.562824, -180.741516, -109.344109, -180.741516, -109.344109, 1.028047
27.050000, 0.007706, 0.895496, -0.012126, 17.116114, 0.000131, -0.000178, -0.002368, -1.562795, -180.736984, -109.914864, -180.736984, -109.914864, 1.028043
27.083000, 0.007031, 0.889380, -0.009907, 17.086470, 0.000110, -0.000179, -0.002392, -1.562767, -180.732437, -110.484627, -180.732437, -110.484627, 1.028040
27.116000, 0.007883, 0.883520, -0.007154, 17.057020, 0.000135, -0.000181, -0.002410, -1.562738, -180.727890, -111.053406, -180.727890, -111.053406, 1.028038
27.149000, 0.008435, 0.876599, -0.004690, 17.027805, 0.000157, -0.000184, -0.002423, -1.562708, -180.723312, -111.621216, -180.723312, -111.621216, 1.028036
27.182000, 0.008984, 0.869824, -0.002239, 16.998816, 0.000134, -0.000187, -0.002432, -1.562676, -180.718719, -112.188065, -180.718719, -112.188065, 1.028035
27.215000, 0.009502, 0.862830, -0.000343, 16.970057, 0.000151, -0.000190, -0.002436, -1.562644, -180.714157, -112.753944, -180.714157, -112.753944, 1.028034
